,State,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024
970,VA,1082.2830687600208,1083.270237083943,1089.4893372164192,1099.5782957164995,1092.8161454813935,1091.8852026436211,1101.345011450704,1128.299586642543,1134.7767767325042,1153.0620543740977,1145.5546481018644,1157.1288565325974,1177.511088480278,1174.252625,1200.2289292089124,1184.0832768782054,1157.330174957292,1176.0468065653752,1172.3031639035244,1162.7428243196218,1149.8769764343904,1141.7623148304842,1154.715565204806,1181.7114886008746,1186.008202853108,1169.6036167770471,1168.8547297174691,1176.831666661407,1168.0241789547415,1186.3328545057884,1185.7697039665964,1193.8017413837813,1189.7532468361123,1200.0699986127624,1222.8459951414695,1231.5511442772138,1260.873417,1272.4505015030884,1293.1172699069964,1316.8880834030222,1348.8496571693631,1378.442941729935,1390.5165529069586,1398.5714551867088,1390.9391836645027,1396.2249555995743,1397.0983782040023,1419.2105958896118,1433.4988336192107,1437.632730438137,1458.830769184759,1479.2629197539154,1485.528285975402,1544.5175005397057,1522.834564398138,1519.0713962392806,1535.8420417432642,1481.513314790435,1467.7705872495635,1468.8702117892967,1468.7254964198628,1491.04908,1494.6153205710768,1489.883053583227,1440.3873341470426,1412.1154898398695,1403.5319824948715,1395.1172322462858,1382.2264025887469,1365.6674900704882,1359.7317648868045,1353.6547755037968,1370.9682097761795,1370.1601966686171,1395.2987457634065,1421.037664076959,1453.452633583045,1494.180950398014,1534.9177904004007,1571.1134155607335,1605.5876056788206,1652.4992451210906,1624.5973695444277,1633.916087942647,1681.3462517421824,1753.8917504747612,1763.9862488533463,1743.101121377616,1753.4968681833927,1780.8640502026146,1823.2938047859293,1819.5485838023444,1809.0934601200431,1780.1780677553902,1801.2461391585482,1813.9358472516235,1810.2362464464468,1778.704110351137,1742.0814348357778,1734.783517540562,1749.4449586556998,1790.4765845508273,1825.8938953077,1857.1000115753704,1882.2566334441751,1898.8565205997668,1889.637866761636,1886.554317739423,1879.862187102368,1891.3527985027756,1898.2
971,VA,1180.1226860349564,1194.2454980787386,1202.6087336850392,1230.9202493907146,1233.465451988105,1245.3891398265405,1233.7989040440077,1207.7176845091549,1208.0545903465324,1191.0984473860656,1156.1230167153924,1147.9928594018847,1136.955255765919,1132.8844421549563,1135.9352552805935,1152.473627595667,1200.3820887535476,1227.2175110071846,1239.1162411364635,1190.1649131713093,1128.629506114176,1141.409842929508,1126.456027132033,1128.2718281109942,1117.5695720185804,1124.8332108383106,1126.1717240817231,1100.4497315913145,1092.1781333589931,1105.391828931507,1102.576917923848,1108.7358980231702,1106.867205017811,1120.8522402736614,1130.8382445748705,1151.193823847654,1141.2447085406377,1136.8856608335775,1129.8703099963943,1114.3165693233702,1092.0738197273763,1100.7330205203832,1102.2303877674915,1110.98054338037,1117.2230173700298,1141.3052829623664,1155.097331917151,1204.2719252495951,1216.593523786134,1244.3852936341295,1276.141392231542,1291.3267791359106,1324.8115808442722,1363.9010322220963,1364.2907704437064,1390.5629484372748,1415.2780734326395,1408.7646652152848,1409.2097154505068,1396.6265083027138,1412.678109974892,1410.4133074124136,1408.1642807168448,1375.997258641698,1353.3390112831387,1403.9204305370477,1439.658601110092,1473.9754881803287,1528.4532750104972,1571.1284959345348,1577.6359854728842,1592.6329995798317,1593.8577186781067,1596.5391787026444,1593.651870024393,1576.5434202475165,1531.009710978586,1490.3852217478568,1452.297985911884,1413.618635029921,1371.1205154554686,1368.317023771763,1369.8941463342994,1386.4980808408395,1393.7427581614154,1372.6805699350132,1376.323565152633,1400.0016622941716,1412.9369078685556,1406.6196375009122,1425.8386575857842,1434.6843775384923,1360.9700345434933,1315.2901686837583,1282.189391229963,1270.951769125405,1272.5553136408523,1276.7994661347798,1284.632446284394,1270.0864035672782,1278.928095794947,1283.2812552680848,1288.6350947842006,1291.2774837405718,1275.2645371067529,1248.3837277872242,1234.2928928375763,1176.5090581872746,1243.613518688462,1097.1280175110269,1118.888888888889
972,VA,1209.740480982599,1204.215398603966,1213.4664200888724,1224.737593,1242.1384270614544,1251.0117642711157,1262.882310234782,1258.642989189055,1258.669536119391,1253.7472833085228,1261.2603702333768,1233.037158236359,1236.0325218643763,1214.8318194443684,1206.6279345016587,1200.7593828618908,1158.876970256162,1192.6531181414236,1176.5558595741074,1158.5736010636429,1126.9328688347423,1124.4662143729508,1120.3095702504313,1121.4240288836488,1132.6492317180875,1121.834705067567,1130.2375931689835,1124.5596437356069,1121.0985599539786,1131.9225615746493,1149.1875811646614,1150.8717342748614,1138.223912160195,1176.7431498347962,1191.6081997069473,1190.4725011876596,1180.6603183162572,1187.5730804339987,1200.5423273219133,1226.6863308125369,1243.6309566862476,1244.389752407637,1252.2218937286789,1259.8840573472798,1244.6935937453825,1241.6855705136372,1210.129061845901,1184.6501936167526,1161.4091213494826,1151.4608430562137,1145.2001279303552,1129.4293558285526,1121.996712688378,1106.130580754875,1159.358559517381,1143.8059412501498,1164.8962319645584,1186.230925168867,1220.0722709663205,1233.6137852280815,1253.560140938696,1232.1263155004672,1265.6184256600693,1263.5311028569336,1261.5726324626548,1267.675239617386,1249.857278330404,1241.3389399615246,1230.5051400927211,1206.688548103156,1208.4496032731774,1197.6214992511682,1204.9964661464346,1196.7932022069397,1219.1361740199854,1234.5032448408151,1244.0318979318995,1243.0006541571952,1269.8879207084258,1278.7244344270391,1248.024231,1208.0380729107983,1185.423725138549,1163.9417286493333,1150.1553022101093,1167.888592494107,1179.3691917436138,1204.370949585655,1212.1704520085095,1211.5677141761971,1235.0428636455658,1242.5189409059558,1249.5667849713868,1249.9030397972256,1253.473568,1240.369751371495,1254.2270332297894,1255.3921192757307,1290.1499740704005,1328.9599804655863,1348.390557670885,1359.255152366146,1376.4085535373515,1393.1258489567292,1375.4052167413815,1378.6324537040323,1365.3482518720446,1324.0148705342024,1322.065605536616,1368.7606689164058,1402.8333333333333
973,VA,1128.9563242051945,1134.3497721711724,1144.9223710541232,1161.1137320348746,1172.3942616412676,1184.5907209990614,1198.4125962937137,1192.7952577548251,1245.1555752587724,1215.488631214505,1233.450783686961,1227.788333522415,1228.7724255532844,1233.271369054925,1211.5485651793606,1217.5614151264067,1204.786875595297,1216.640109886091,1216.8634254196745,1253.272183496711,1252.6168313478631,1240.7229072235689,1241.677032572475,1249.9769271872087,1275.1815583511557,1274.4706487115611,1313.8494875908373,1351.0514097072248,1362.598891990181,1391.5713368753206,1392.193605640211,1423.8600858936147,1427.9623202638063,1414.3915562992715,1387.7926709178294,1369.5531894533924,1374.1989717582535,1397.5376988453522,1425.817265311366,1417.6090071886,1423.2220642911957,1399.8905666624808,1365.325118265049,1364.6765021363603,1366.5402963115246,1340.374011456356,1295.6282833684077,1273.134961381157,1279.0559986141982,1296.0133479827311,1259.0869841221229,1342.8568424489636,1348.802814747509,1355.6381523353373,1329.287129430573,1310.0903727658103,1336.7699262333476,1301.279010724713,1302.8224747988277,1282.1661089418867,1275.8554235978656,1291.5720985662883,1286.0240675286714,1286.642046500937,1272.0564438451754,1276.3883066834585,1270.0691759288254,1269.987846321021,1272.4515654677934,1260.280045645212,1261.3361181009825,1255.3640099523889,1252.046465672766,1253.2549357861803,1250.8550883467876,1272.7108886257668,1280.3425904004866,1320.7215178246536,1346.3615485634875,1357.0239490351382,1360.8778352671925,1371.464235882461,1370.6431650083573,1383.251530244966,1396.4334653120975,1403.678020299375,1415.935825289455,1431.0580231388967,1447.0975645332242,1455.705666,1472.6698857611373,1473.7954654901837,1466.0105699613196,1453.2026749702968,1453.999968887787,1443.7584733688627,1464.7530747709109,1474.371426890361,1478.2067740186176,1473.9952808411365,1474.761379769632,1470.4603090489609,1492.098828654994,1477.747903432146,1419.6154299485652,1378.6324537040323,1366.1323317791916,1371.3994476552896,1357.0162850194397,1368.7606689164058,1380.0
974,VA,1288.678415383588,1284.2645761085942,1296.035047489335,1292.057748472497,1300.0123926742297,1290.625782723591,1273.6845570717333,1266.0285049718727,1240.6355509453942,1240.7301094223335,1241.8680293418918,1240.9425666573493,1228.7724255532844,1219.530599076536,1204.3775150860706,1219.4465631318394,1177.2489936053084,1214.192329782256,1187.6174412113717,1180.3829727606826,1149.8769764343904,1156.114190972648,1151.098494181745,1125.0930197023824,1095.9013121960538,1082.8616611139043,1101.7285816291503,1104.5756307683612,1097.8090854305738,1147.0016826369767,1172.912267128837,1193.8017413837813,1210.389870796778,1205.018557506873,1197.3568040674234,1191.1987251546102,1191.6237029411575,1203.9954280082572,1210.833436733495,1219.4278350776217,1224.701787799337,1231.7205627916185,1234.6364193852953,1253.617283502124,1260.3177967062045,1257.3790529168732,1270.0268575120913,1265.2874676848487,1265.0790902352812,1244.3852936341295,1245.9612142733645,1246.667898044206,1239.709939480856,1225.638379972473,1244.1446720456186,1234.6461713510882,1275.6270013845235,1269.209297401745,1265.9702254005138,1268.899012033028,1277.8050384188807,1289.3221108936532,1292.7786120845428,1305.834735354228,1312.0511473223803,1365.5678841920324,1401.2578440331083,1448.884398898785,1518.612796510521,1568.0549363253867,1617.5659713085554,1660.4813413340544,1685.9394144812852,1693.2864137160657,1691.4958125234402,1708.946645830492,1718.881005558454,1734.4941412555963,1736.361913595034,1764.453426493364,1790.7528748510513,1810.4343377874895,1824.274574,1805.3076181086308,1829.8823182565943,1815.104984312579,1822.9545215179949,1809.623674559901,1798.205151092447,1774.5588526938277,1755.2516388549734,1789.5950512741206,1793.9147311706022,1787.892496,1771.6864712134632,1786.3112998429008,1791.5567563536758,1808.7125922832445,1829.084796300388,1872.484469570444,1903.374471182164,1894.344079598156,1810.53229143846,1747.8438363756163,1651.9426341596309,1607.762844205099,1593.7154649918846,1611.6840960129864,1682.7196424230503,1729.1215845251447,1700.0
975,VA,1140.204399502321,1155.2618229499278,1161.670155,1176.2955890526484,1172.599152809449,1155.0593486279795,1158.1518936342568,1163.9008101903669,1149.2076706374366,1171.0782984609475,1171.3963925352905,1205.970913313928,1212.4633059599469,1228.620398684098,1291.0900736662336,1289.575089044349,1320.3414853964289,1337.0228630148467,1354.9208755622665,1332.678138131097,1302.5294406828884,1299.735551634388,1266.004519883717,1256.4260302340597,1226.6845310290837,1203.5139085889557,1220.275326679608,1198.1562261147849,1198.7170888250946,1180.5456603300406,1182.7946466574197,1162.2742489155892,1172.262955550255,1180.5386049122162,1192.4980133564254,1210.2128714230485,1231.3789132768088,1252.5165930989838,1261.3547249416706,1282.8623167310818,1311.45709022427,1312.7698055998494,1323.322385471493,1342.3265396251984,1322.72437263823,1317.3510523722384,1269.7376616345873,1285.15425468002,1281.181273181226,1282.4104129260097,1259.0869841221229,1334.763415613918,1342.302339334762,1355.0484820066306,1362.3226595075018,1369.6938724115334,1361.683128,1373.4505734750846,1386.9914871994952,1393.663492801291,1418.2041148849098,1429.3586850269069,1436.9141555490892,1423.0270429325508,1423.3717408262658,1385.059220096554,1361.7945824957767,1354.4172064930644,1350.8387422063038,1338.1463391495042,1323.2639603133516,1319.4874027619794,1324.764259,1380.515925526803,1422.161788138417,1452.4673974549696,1489.394715863977,1580.6263148901137,1620.5748440340776,1663.1589135298425,1767.23921,1816.727457941735,1895.696844320573,1881.820443060566,1887.4641629280184,1922.280220276784,1947.9919780321911,1983.872115965415,1992.491765391435,2012.3516660072448,2068.690302775754,2070.299633246144,2080.483286279564,1990.0358436135675,1977.5270455976836,1937.9036238923616,1929.8385583980587,1905.7870238285552,1908.975803660084,1887.4452243807607,1929.0685385280256,1958.9985019124529,1948.3772138279128,1944.5851870005704,1912.1406381596696,1895.8576298236155,1888.4743707040368,1819.500773327836,1820.187550652008,1808.844836159613,1700.0
976,VA,1022.4803149913134,1032.7279332217715,1033.2236399182211,1045.8262328797944,1047.503890915924,1052.225160892178,1080.5718415348774,1095.8708557035009,1113.3200824954995,1122.4082388867394,1123.2598406616196,1137.7244546018155,1146.0043232997089,1151.5585744468517,1151.347438704119,1152.4086912400692,1158.876970256162,1176.0468065653752,1187.6174412113717,1192.84496,1206.3864236212376,1192.9831565670206,1206.5128204764055,1205.0063364656608,1208.4032726952205,1238.1234814955908,1220.275326679608,1225.9628839815634,1221.2849039480852,1215.159842298381,1226.1152400581996,1212.2593436510008,1209.2053194918833,1199.914067345028,1200.504726628251,1184.6242632735289,1182.3695578423446,1194.833913965316,1219.8250621521768,1240.1544693502908,1252.7560548083466,1253.4166662800326,1262.7788889958017,1274.964149322654,1257.6216910614244,1251.3605528088638,1210.129061845901,1217.3863413381457,1184.3843939982617,1185.8466757536228,1157.269420626734,1133.7469136780117,1142.436937233471,1136.0904676879522,1145.6400986639164,1143.8059412501498,1130.8237350198972,1143.287157922945,1147.9800484921452,1150.3389046081656,1140.3401543559776,1167.196095788653,1162.3988625279685,1181.1871814327696,1210.2165860032708,1227.4885602656284,1244.529656650376,1279.2922621117757,1317.358864798281,1344.1538631020564,1352.159849,1361.7854003743523,1360.151051255724,1377.1747552874308,1378.3868122585684,1390.8954930009627,1408.3877948474994,1426.9006301527063,1427.544317401302,1436.6410542625592,1430.9531323865426,1434.9420979367908,1416.7810053244193,1428.0067076581822,1433.710963901718,1375.885878922569,1372.6779084274904,1383.8366152844455,1382.4501639923535,1401.3966675679785,1426.2784377927458,1428.0771637030768,1422.6283755768895,1389.3893967472304,1361.465290814005,1362.2038768895588,1386.14095,1389.6183740948584,1370.0271278610185,1369.479029904385,1359.9107508356126,1342.010866,1344.2170850540865,1337.026378460659,1339.2307763279978,1359.3886650051193,1352.530941231086,1350.1198740920725,1344.0394313116649,1314.6275289577934,1324.0
977,VA,1140.204399502321,1141.1920043166158,1150.445509868284,1154.4567794850243,1169.2822054537182,1180.522089841134,1194.7181724754323,1207.7176845091549,1217.929776904134,1207.7400726367662,1219.2571004409756,1224.691784359003,1207.930077690569,1233.271369054925,1223.514998,1222.541860933031,1239.8085784168115,1234.8136961514274,1246.6934445755849,1241.9052170801176,1230.914038571167,1233.3517709296311,1229.1791446883094,1235.4303600975863,1250.7135900360397,1257.7096128309906,1246.5047663120322,1265.7384677265998,1266.269314512697,1244.9657894211116,1238.004666560986,1211.3071859665936,1206.5865651165884,1201.2020927339393,1190.763704532962,1177.950118117561,1179.9718866492587,1198.232594908782,1200.127224417167,1228.5964969428496,1243.6309566862476,1241.2781,1241.6688816376252,1250.0976873502204,1217.1170291552394,1216.688595208824,1181.873498522133,1117.7809722750171,1084.3496670604825,1082.391437694861,1087.4809761007034,1064.9716159536588,1083.9226415735725,1086.8079104786198,1128.5478693566238,1128.786935808634,1133.239341,1116.9243081848456,1128.302202723139,1147.669114,1155.174999917901,1162.398619572769,1201.2656391938594,1225.7808842273648,1258.6075175716978,1289.1498194533376,1312.3384111080284,1313.292710900017,1336.4254782139813,1365.6674900704882,1368.884272738053,1362.0518946207792,1344.0338531838652,1329.1749933823717,1332.7792110089406,1341.3601982596788,1357.6626861946918,1361.5757527465637,1347.565406314543,1361.506151161994,1332.8581863852564,1320.4577354428202,1307.7556717766051,1334.9933369103333,1333.8465507364435,1329.9620252643422,1337.7756494192706,1349.7409298041932,1368.8049155467045,1392.890537098098,1416.3342112061246,1428.0771637030768,1440.030562412363,1441.3626596918216,1448.589200587032,1452.4368657083382,1459.5675595924454,1441.462096445879,1453.7618306835898,1444.411265935345,1451.949899,1448.5027149580792,1446.494471208959,1442.732195782885,1461.8771761410362,1513.5470761775591,1536.328401357907,1549.296387687668,1545.742049584799,1463.8131446351588,1501.7166666666665
978,VA,1191.1596033311644,1204.215398603966,1200.957392866643,1212.7187998299223,1224.8189211394465,1227.4552593164383,1217.2171032854658,1196.424323349092,1189.5815738888837,1169.652846096822,1187.7968687804805,1171.6887648970358,1177.511088480278,1158.8199213733735,1135.118727467835,1137.2423342267452,1093.6477765632949,1099.2198706827028,1102.422815902272,1065.8149817584206,1083.6130833141126,1057.2902354703765,946.4283835630216,930.9362275241796,936.297059719898,921.985695991464,947.7309965326718,953.2115603866832,969.677615282908,954.2468843,911.3102831726128,835.1397188536719,774.4929117287775,780.7134293314235,760.6226113961897,754.4180197446152,743.2023845156152,754.4069345438471,755.5063511992566,773.5673455,774.4066647855904,790.5341616815139,784.5763812589804,794.9312780354372,789.5194067591339,806.7553412859501,806.3902507232139,807.5366849046326,806.6560504,816.3223140952675,818.4102534690226,819.1047854301208,813.3971196376747,820.2621733315369,826.1034272,834.5703220549805,836.1809098458081,839.2963745649566,843.8352072724939,848.4626845865728,853.1190301660852,858.2839492624729,851.5001139416547,849.1726535107823,845.8046938205956,859.1412399423351,870.2529287962178,883.2760331282377,887.6666564583622,888.1657175266163,874.4493949596933,884.9875759768214,889.1961802419368,921.5079747171922,947.9905806295236,973.2270852313744,998.1448753772772,1015.2662902465636,1028.967286975667,1026.8537994529215,1039.0735158508714,1023.3548126375256,1028.4801665604537,1033.6082000457532,1057.026353056099,1059.8062655132649,1056.772227785075,1073.4971688939872,1088.8689237451931,1097.4924294956368,1115.7697331358818,1131.4585509586643,1132.4974955052774,1111.289892710304,1090.327700486176,1083.515436028969,1100.532896804492,1127.875648790296,1146.370840985193,1139.9982098986752,1125.7984769912523,1112.6551963369627,1122.0670943379307,1144.9629402902626,1180.9072314622283,1210.4989964471145,1218.386610810403,1262.1087168169383,1253.618430009904,1271.2618105641834,1218.7194444444442
979,VA,1186.9834715588645,1214.2879753876502,1219.4693052376786,1220.3986659023149,1235.4480882200926,1245.3891398265405,1248.3110493079478,1238.1769976920764,1223.5195290123845,1223.3180584437398,1221.8128652803134,1224.691784359003,1228.7724255532844,1198.8977915142636,1175.9420446119295,1187.9746100045177,1174.0673026830536,1176.5744116603637,1188.0098775318922,1201.407456074299,1214.0210558817348,1193.981113477386,1211.0078611230422,1205.7367718592543,1213.1023146419634,1230.664786,1225.8363393066525,1225.9628839815634,1219.5608673371626,1242.574135751435,1275.305077809389,1264.4750364847648,1285.694306711652,1287.865568048217,1313.6588602088066,1371.4449456597142,1443.3051302586198,1428.4474670633467,1461.3452499649518,1484.5325512134816,1499.4249883519094,1496.208851421687,1512.250553867404,1494.852576,1501.233748604177,1500.0893252651329,1493.5213110762102,1495.4703524272668,1509.657909453046,1519.099672910953,1523.7081639366584,1533.9492863510577,1544.4178464428487,1555.88092711301,1554.514597120372,1552.6517736509331,1552.4844646994395,1549.8764123949986,1550.0404741220132,1538.3196903034682,1539.7848344729937,1581.7703515959274,1583.611142977559,1581.340215836516,1539.5148342022655,1535.661738350461,1523.6971815979855,1546.5805621961154,1502.658680354097,1481.4353944020418,1486.2911391873415,1443.8067387588042,1438.3730048419511,1381.0858640490774,1360.9459553839242,1340.3327612146245,1304.429325118254,1276.298309442138,1269.8879207084258,1257.7367683104328,1234.2276130053672,1207.0503188745613,1175.4676060055722,1178.3524756751776,1164.6487273973105,1166.4907830666427,1163.622790117806,1190.1450084604355,1195.6852786301397,1229.392891720161,1239.7287227244085,1242.5189409059558,1232.303412751264,1213.6089663248122,1194.619091738143,1193.8974636736789,1175.6660072911752,1182.917791496971,1156.806719,1169.511267782077,1153.785335019235,1156.8350127849926,1184.4526797875917,1179.4102079709571,1178.5607863449522,1159.1562490073163,1159.138043488028,1204.2237907701826,1195.995882453316,1240.406827,1257.5
980,VA,1098.8679344813747,1110.190796219282,1132.1751671896757,1124.4909087153496,1139.0410522653542,1148.9739259459002,1146.5519961188306,1153.6980021638756,1155.2817397327096,1150.1892647694938,1136.8937426796133,1141.7194646025423,1144.6531370691564,1151.5585744468517,1151.347438704119,1179.2419212031052,1192.9937541277982,1216.640109886091,1216.8634254196745,1232.8259358808375,1235.3199994387603,1211.1293290292008,1221.9261162338892,1235.4303600975863,1245.2799087780184,1256.5597291863496,1255.7005451747823,1256.4906696550297,1267.0099038439555,1259.103328594778,1275.305077809389,1264.2826377030306,1273.096339013065,1250.2178763169152,1218.9321395308611,1190.6193862521857,1177.0258345842483,1170.4192873446066,1166.049352718696,1166.2481197835064,1176.2971215499956,1182.1997227614602,1170.6058733904745,1164.941634477576,1141.3229063017206,1163.5144845199209,1185.462202118602,1217.3863413381457,1246.028988454933,1258.7779643403028,1274.1377701575695,1292.3679467340835,1286.8992238787782,1278.5027316593248,1281.0250555039768,1273.7809327790635,1241.3895829039193,1235.436232712825,1245.8594056203733,1246.2913106470578,1246.9617469637524,1263.9308332604985,1269.9453431250167,1290.5707776937977,1289.588790557191,1304.966534446192,1338.3272343669014,1373.573598663212,1393.154507727052,1399.905433823882,1406.367395244003,1397.7071512792916,1366.6027788810854,1330.252255074557,1312.098315469259,1270.390835477765,1245.519373158774,1269.0169750526445,1265.3642088062454,1308.1989990570733,1304.9168751670418,1328.699246279919,1323.2067392703966,1358.4415167347418,1393.7427581614154,1403.678020299375,1415.6456991497375,1431.0580231388967,1440.534632031876,1456.9698722002963,1477.6203618751035,1488.2536771723842,1508.2438194038614,1525.824399798913,1510.597516512662,1501.449187966074,1522.7901137056774,1551.3706223272195,1573.2900760060486,1560.417708379597,1593.1972480853108,1608.7673771345385,1647.617403345401,1622.6110934518383,1590.056212233496,1539.600038434063,1555.9665163952563,1554.3483629469938,1598.6409123593794,1587.2937520195308,1647.5555555555557
981,VA,1251.1468759140314,1254.0616324064422,1270.4454325454774,1266.2147094510146,1274.4322261737018,1284.339648869883,1281.761448488867,1271.822331845819,1258.669536119391,1253.1922632897033,1248.8980029841337,1246.8582414233435,1232.5046505360826,1233.7890535482934,1225.7781089200787,1243.4761624701844,1286.181953227927,1274.4978849103286,1267.4149769558792,1265.132098789143,1272.2892550131105,1270.081506368637,1267.8926601139349,1262.016177,1258.9881612428112,1263.5884150030065,1274.8281753679184,1284.7716989617184,1290.8204992301503,1303.2537094743634,1311.316345150196,1316.7632685907515,1324.0264627684376,1341.261401983558,1340.922283817745,1348.6258635595232,1340.4431585869586,1334.1175362666102,1324.7925010542192,1329.4251149578567,1330.8448168420075,1340.0484539637755,1331.4775101850998,1349.144506542139,1353.7454153088595,1362.4411071783366,1359.665943988154,1348.0828873495077,1349.7285369257415,1372.0945921137377,1390.9776358882295,1396.2023984800603,1380.7001749513097,1389.1845972892029,1404.4598041251036,1392.0132456916012,1397.7449618895253,1383.7691431636154,1393.644111048268,1400.8579017915658,1418.8699565981349,1431.420587980483,1436.7279328606394,1436.874075460779,1442.5309357041526,1429.678399268621,1427.297581612372,1442.8421466280406,1468.807730954012,1495.0306157422676,1486.0347912182003,1450.1647357694671,1452.7706714795795,1469.672561898527,1516.5047323142628,1557.8572493873644,1624.826663189784,1694.0039184421564,1707.074598529128,1705.9863210570982,1679.6849744129893,1695.7256240520885,1674.8020382074671,1691.6447238663943,1677.988000537459,1695.6814814040165,1712.1472090099476,1751.4754301927646,1793.1996287071167,1804.6248096686916,1812.8433429161976,1805.6883762627392,1803.5234143711,1792.950295112081,1805.306423269678,1794.733723259908,1793.5403303935852,1767.030825476838,1795.5531220122336,1811.979998977478,1818.9162747762696,1805.8955533734588,1811.9788404216624,1811.3364981649752,1838.2621849833188,1857.3959023792063,1898.273811209291,1888.6080122728588,1858.2767933788848,1879.5641400304712,1910.105555555556
982,VA,1314.6421786255587,1312.7893664715946,1333.7879086232554,1317.4861986334324,1347.4851322620325,1364.7093441325094,1346.9069979302978,1351.714504039324,1358.838448861878,1343.5042486275513,1335.9231079524804,1351.9434280380076,1363.5857359255438,1362.5393590628962,1359.1453984434163,1360.3071786062603,1378.3005896467814,1385.097143998395,1383.061009371381,1345.6848645667142,1338.0928886104423,1271.9598687863545,1244.0942277271847,1220.1152331990895,1223.6951731971733,1238.1234814955908,1246.5047663120322,1227.3032094886453,1236.8980831617137,1229.985375573361,1212.476709076816,1200.2993844368866,1181.521046536191,1140.2239677220584,1118.633218,1105.847048237419,1108.8024206322384,1113.7064152476212,1105.804962022164,1102.4165355509683,1089.961635125133,1086.5486400097122,1098.5617047596263,1087.7865717587863,1111.1204167195208,1132.219353104244,1173.8906202181363,1184.6501936167526,1205.663042003371,1222.6016842788213,1209.887045638782,1256.6662606459695,1281.159351607052,1296.1246503074776,1299.6199895272962,1299.676435123978,1288.5399579055563,1279.7492457515564,1283.4818387218336,1287.7879190481688,1291.148000926575,1315.3784859229486,1330.1126879273563,1364.031076916366,1375.6889406580558,1389.313630797476,1415.3170875225987,1426.565914771927,1448.2768105259015,1460.0864860189715,1459.2355177406175,1458.0791630514111,1461.8539262520796,1451.514716283714,1460.9603299194305,1441.9355046143255,1448.0108587607515,1443.2452569346603,1462.0718384589038,1452.7864689224534,1452.0254084690023,1457.7040897032148,1444.340033970657,1433.8032171054665,1460.501269771769,1502.13277224408,1514.6707975705133,1537.7872612997642,1566.119733398535,1558.939573332436,1567.264475139437,1597.352761849097,1583.9710705570822,1574.8018995297143,1579.5398060152304,1579.3323675250087,1599.7538029111618,1633.1403404964983,1638.739203042387,1663.3949682953255,1669.8876758627766,1691.2797352848777,1708.5868074163138,1702.4463948326163,1689.2516552021568,1691.338313911774,1705.0762450199152,1712.1287366969564,1717.9467081396067,1718.755794479144,1696.25
